Geneid,dimA_light_mean_rpm,wt_light_mean_rpm,pvals,log2_FC,-log10_pval
PA14_68460,10.571516518598765,20.617016770981635,0.006306229792551898,-0.9636531319594531,2.200230208053863
PA14_68470,28.997496948428836,20.68223763634791,0.0035412031904553574,0.4875360584654122,2.450849153173603
PA14_68480,20.348846687681032,22.047838401531237,0.443904959922499,-0.11569018080959692,0.3527100024066274
PA14_68490,17.870810644051396,10.42401774681042,0.02107221446081379,0.7776935372263072,1.6762898223616929
PA14_68500,42.32659046577465,24.786140190605476,0.004666065792304907,0.7720306138004926,2.3310491418745576
PA14_68510,63.56448248706829,42.42662200626668,0.004524827150047022,0.5832510301828616,2.3443980063404495
PA14_68530,47.51985894359908,34.31463854250175,0.020772057199940012,0.4697063762875216,1.682520490160165
PA14_68550,11.041068081998056,8.513137105303686,0.08897179115324218,0.3751169059914846,1.050747666258315
PA14_68560,88.71382824764953,99.91955874197697,0.021121227642558988,-0.17160810097688492,1.6752808426299741
PA14_68570,20.989121861295992,20.737577482685808,0.9306532580428782,0.017394435722766468,0.03121209793179609
PA14_68580,581.293580326705,733.9208551890833,0.08128487775017205,-0.3363575168866471,1.0899902430962953
PA14_68610,65.93673978349845,78.99561008173666,0.05242719667710572,-0.26068992124106166,1.2804433637284447
PA14_68620,61.06719171232525,86.41620225683472,0.002925521041043788,-0.5009043167814314,2.5337967739927265
PA14_68630,11.729661874656193,9.984010723663308,0.013715375353453576,0.23247000138963736,1.8627923024084856
PA14_68640,14.747020668585412,12.753188498047288,0.36288230404441063,0.20956550299261886,0.4402342096535278
PA14_68660,70.33730853897686,77.34677947305187,0.3912332871573089,-0.1370510883937697,0.4075642013953652
PA14_68670,72.52748960734037,77.52350334770453,0.46288195018445993,-0.096105852813298,0.3345297539506605
PA14_68680,145.2838367195016,118.29843425321992,0.01688324130174621,0.29644322488023517,1.7725441723828528
PA14_68700,297.1973185462555,262.0599389292359,0.05775162406242275,0.18152427227168608,1.2384357982508654
PA14_68710,157.5582290278452,189.45886407358796,0.13663650381386666,-0.26599953107655294,0.8644332590216608
PA14_68720,9.149661571966037,9.636134103264668,0.7622645590879334,-0.07473607610312871,0.11789427195285085
PA14_68730,334.2167958046916,293.29265274105734,0.00020978189964053698,0.18844330506395496,3.6782319862346973
PA14_68740,85.49394546752889,80.69560584281105,0.22379663019978516,0.083332136927481,0.6501464571135513
PA14_68750,67.58684633796128,79.420265882874,0.24650380000465885,-0.23276468698561484,0.6081763814239353
PA14_68770,203.24682213908855,172.98455695235216,0.03326953201575418,0.23258954493365347,1.4779533080703127
PA14_68780,52.143718204891194,26.014582469047586,0.021975190332324125,1.0031728619074298,1.6580673547106126
PA14_68800,117.92648497358459,61.59171546172443,0.01492889329698953,0.9370795332960876,1.8259723860342
PA14_68810,70.94578556442677,95.49373283059178,0.005816186517562235,-0.42868905920686384,2.23536167466463
PA14_68820,207.85137624392715,160.56342885148294,0.0817812329291393,0.37240896602056095,1.0873463463338287
PA14_68830,12.9082281643757,6.779718783345026,0.0022496771544342313,0.9289934778308441,2.647879801936565
PA14_68840,179.3675969792724,504.309233083602,0.0004188606401744974,-1.4913893415021346,3.377930447846322
PA14_68850,139.2871382468144,105.31590593491795,0.05223556186143622,0.40333869622506513,1.2820337295309936
PA14_68860,170.13527157162665,188.93010798521473,0.18619128933062662,-0.15117036301698308,0.7300406406701001
PA14_68870,195.968196991413,228.73542471476185,0.03408178997476425,-0.22306027108493207,1.4674776041709299
PA14_68890,56.60866603740576,64.07792780926316,0.2664524920036456,-0.1788045613337197,0.57438021365399
PA14_68900,224.11059621054747,342.3223161266942,0.019355383062069083,-0.6111444788039558,1.7131982291449959
PA14_68920,24.17366375944725,17.17896871853793,0.00835664362566937,0.49279267226790024,2.0779681181996326
PA14_68930,39.68992499133571,31.32911335398195,0.16595636572513892,0.34126887914824827,0.7800060843443892
PA14_68940,304.9419587606015,273.3599963067049,0.18764213154509637,0.15773253861782183,0.7266696422724418
PA14_68955,160.51236069438852,143.5439831305929,0.08886239051390639,0.16119153953822646,1.0512820078514606
PA14_68970,38.468384532478495,31.876561897798695,0.029732500761042405,0.2711771991470899,1.5267685613283222
PA14_68980,323.1087664860848,279.15834519498844,0.00038629677640187124,0.210936207843324,3.413078915973017
PA14_69000,508.2047954642265,473.5410077895015,0.027269894015538237,0.10192062263556918,1.5643165499408913
PA14_69010,62.770338325677784,49.686149366352765,0.012908823112298205,0.3372392362409208,1.8891133502303283
PA14_69020,15.869370530608842,15.075909401816062,0.445701655096926,0.07399986554708446,0.350955753174027
PA14_69030,58.02757942599947,71.82866552888044,0.02675695507194439,-0.30782095538292525,1.5725633105863317
PA14_69040,95.13301497362484,67.15914072108824,0.026083354389141562,0.502362318946439,1.5836365579164746
PA14_69050,24.04299444957651,21.110613422515748,0.21213488500570415,0.1876480742399628,0.6733879070624482
PA14_69060,250.83058977922715,162.04466650015806,0.010501424344795214,0.6303217590556235,1.9787517920602937
PA14_69070,852.146934425019,584.9064777147737,0.001244968967309536,0.5428962456590339,2.9048414738647885
PA14_69090,779.4915384390894,512.411605489869,0.0006195911495465139,0.6052302093033795,3.2078947944805587
PA14_69100,74.86202255900463,73.49972824879,0.8166905264725647,0.026495109818401308,0.08794248215430647
PA14_69110,111.6374646857797,102.62547670838639,0.38668014314278976,0.12143234052007226,0.4126481293102651
PA14_69130,17.471581688666785,9.350395093321497,0.018978858396339962,0.9019108695005578,1.7217299145157365
PA14_69140,136.29649688965648,126.40139213368933,0.02915267783327388,0.10873612804291015,1.5353215467437265
PA14_69150,280.00614573745025,286.282627983356,0.6391095718695692,-0.03198163549492285,0.19442467802489796
PA14_69170,16.238827940184212,11.679874574210212,0.08297470588127136,0.4754226682928299,1.081054278351323
PA14_69190,408.64083560062153,347.9585218464258,0.11766518541139492,0.23191803833129232,0.9293520165134826
PA14_69200,519.7740244336616,715.6454737106314,0.008507127439886462,-0.4613605237833232,2.0702170612558826
PA14_69220,240.57449813068533,258.1255525253291,0.19405388853216812,-0.1015892448748302,0.7120776502641204
PA14_69230,784.531447300495,760.3977995201873,0.6573625531117391,0.04507692045986347,0.18219503928716058
PA14_69240,497.29691978474693,415.99587050350357,0.03802319440355363,0.25753828716110044,1.419951400001894
PA14_69250,64.0536669000981,40.664751587581925,0.0013383998658129397,0.6555023409668242,2.873414115587729
PA14_69260,154.03466724708557,221.78698894751787,0.004387592414119465,-0.5259196457131075,2.357773723057297
PA14_69270,19.380976222187133,13.76889329000449,0.1962581187144738,0.49322858696052513,0.7071723685191891
PA14_69280,72.30440142665667,69.3267520724482,0.6684806826408736,0.06067129792454171,0.17491113820557
PA14_69300,50.7778166769805,52.303831842045135,0.4826564627724935,-0.04271827861942354,0.316361874229618
PA14_69310,34.32787262970377,26.133402700561955,0.06101324496365398,0.39348544823979603,1.214575876624847
PA14_69320,100.54029325272626,122.80085498971395,0.1543258710240454,-0.28854679888497464,0.8115612631710326
PA14_69330,44.55426175663761,41.5614992175704,0.6794781359910869,0.10031573636360927,0.1678245132820266
PA14_69340,102.26561463449217,92.80312602279713,0.03211042905115894,0.14007583075175117,1.493353891465391
PA14_69350,26.187723452439098,26.123894080909206,0.984229293944811,0.0035206847713504736,0.006903713058029076
PA14_69370,2175.9990825783802,1984.4813250975742,0.07208545955042175,0.13291596226518218,1.1421523285379953
PA14_69380,19.915909290907404,18.85969953392836,0.5968688969312888,0.0786146511826429,0.22412105177184746
PA14_69390,310.5721540329183,317.03665440061565,0.31758239651087217,-0.02972116481112374,0.49814357837991996
PA14_69400,42.029450428161844,34.45146573695907,0.08077995499246907,0.2868352158725046,1.092696393138397
PA14_69420,276.942173379518,316.04013990008934,0.027931629378441465,-0.19052303673599444,1.5539037291960223
PA14_69430,226.8908288373851,272.46084471501644,0.001583118676543114,-0.2640506186852535,2.8004865275659956
PA14_69440,65.09699533534842,50.93280074982753,0.009001441274641657,0.35399589262932174,2.0456879475040313
PA14_69450,150.60527326402942,106.86647686052935,0.003338455117208139,0.49496291621714306,2.4764544581244827
PA14_69470,298.2300840312091,359.36605043138917,0.03001742782972938,-0.2690283243091675,1.5226265248580553
PA14_69480,126.95256360721618,147.6332462221092,0.2771639274976119,-0.2177281143518921,0.5572632932094058
PA14_69500,170.89233842176802,165.76090848435646,0.7680459983892518,0.043983902877749656,0.11461276922837291
PA14_69510,211.4865799708682,181.18752741154333,0.26498477830959427,0.22308247057592506,0.5767790728028753
PA14_69520,254.2286842783877,191.4740125395907,0.006444604801220929,0.4089782154695133,2.190803709483792
PA14_69540,34.55953635014308,28.78158416276209,0.20356081064757237,0.26393784709681023,0.6913058282886897
PA14_69550,173.83961861279207,121.513047252985,0.0034492656005831466,0.516645679522733,2.462273362771929
PA14_69560,518.2029868629508,390.0295417590925,0.056489029089440396,0.40993392830359277,1.2480358896772346
PA14_69570,166.42671101427393,180.63030438938975,0.19416973085410796,-0.11815295276433904,0.7118184713776734
PA14_69580,46.83969140590903,51.42823018495651,0.40176313188608626,-0.13482893111541605,0.3960299191384613
PA14_69590,94.57582000384535,89.65282130698718,0.40685754528028384,0.07712239424242467,0.3905576254881875
PA14_69600,90.61705631119128,77.9842866644017,0.2954938414705926,0.216599162046828,0.5294515660287819
PA14_69610,151.0891580299657,113.085903140019,0.020055435756796407,0.4179810332309964,1.6977678973963122
PA14_69620,27.759024247948734,25.984449190570615,0.1201704824217346,0.09530837342914364,0.9202021953585817
PA14_69630,335.1707197246889,352.4888158827996,0.37432363203435015,-0.07268136088536056,0.426752753868388
PA14_69640,29.139485188217765,28.981749979848697,0.9504538947456126,0.00783067833576777,0.02206894533531885
PA14_69660,13.037308001823517,15.280820217448989,0.4087551213031234,-0.22907595030782585,0.38853679301116
PA14_69670,262.3733995302958,254.7280587929387,0.7118154446268738,0.04266357683361864,0.14763259311854882
PA14_69690,97.17337740177773,97.3413359586548,0.9812263484004732,-0.002491462254639881,0.008230798407666898
PA14_69700,142.51355637353618,125.54948276897329,0.14298936391804737,0.1828430724842649,0.8446962657761493
PA14_69710,60.071851502689036,50.153176963829516,0.2654633579224804,0.2603480310598829,0.575995416391528
PA14_69720,60.957568606351856,51.20569270481044,0.1437691997257096,0.2515011439098745,0.842334144703504
PA14_69740,3.752183898912308,3.7037413648181867,0.9494617870072833,0.01874717179763354,0.022522509627156195
PA14_69750,82.38737249997685,63.78582231742758,0.002743383658212331,0.3691874325820768,2.561713452696899
PA14_69760,5.768991230534446,4.558650109555988,0.04237400815001427,0.3397122776345976,1.372900454216991
PA14_69770,44.05064806481652,56.533580850932424,0.009370908074442501,-0.3599448245463986,2.028218322387472
PA14_69780,16.115268346028945,24.654064159467648,0.021068623906426387,-0.6133972272994537,1.676363829335527
PA14_69795,70.13981280005395,61.32626844494762,0.020140139872686605,0.19372840604004202,1.695937517609361
PA14_69810,549.0295603007405,599.9283943768195,0.48056161182752793,-0.127906487480281,0.31825092441298347
PA14_69820,48.6096372901762,46.30786519168424,0.6473186396836355,0.06998511693047756,0.1888818871961961
PA14_69840,57.08869839932101,44.957727579113765,0.042666185956738344,0.3446360431173221,1.3699161781384819
PA14_69850,517.7442926329802,568.423426272832,0.19937946314880337,-0.13472626782325786,0.7003195777218674
PA14_69870,97.82505835748232,95.85853480638093,0.5788474512531725,0.02929717666825817,0.23743587462846308
PA14_69880,17.64395441213885,17.013809120959465,0.5313775185961306,0.05246775930565663,0.27459682357305043
PA14_69890,3.100975173147493,2.800928617918393,0.4918027789808368,0.14681667600302392,0.3082090215659212
PA14_69900,194.63740154989105,163.76847383162058,0.06070488506643433,0.24913130449210502,1.2167763588089189
PA14_69910,57.89273838632183,60.29616436176729,0.6250925699490782,-0.05868382964574297,0.2040556632301244
PA14_69925,101.3715576611577,249.28065233840903,0.001380884734808413,-1.298117975065361,2.8598425713314826
PA14_69940,91.37737990277428,99.73720874424443,0.4002883254346298,-0.126294749739205,0.39762707607839565
PA14_69950,281.2639353125143,371.92692495487745,0.018005042821281004,-0.4030946139684752,1.744605841411611
PA14_69970,588.0269890807901,898.0396838821598,8.210968893933342e-05,-0.6108968239172298,4.085605593128854
PA14_69980,211.32428251224283,222.49810558693994,0.3315318714598706,-0.07433450034933659,0.47947471481936776
PA14_69990,343.05411367016376,373.3659851690427,0.5272385120723637,-0.1221543324808974,0.2779928742682947
PA14_70010,127.20953669042376,151.55842825538275,0.2708746520368782,-0.2526672492997325,0.5672316335625207
PA14_70040,867.2366129977322,915.7252034073372,0.5458216360612071,-0.07848906441640363,0.26294925313707224
PA14_70050,71.9161945952576,70.25443970440573,0.6097636135999801,0.03372728387420895,0.2148384948348952
PA14_70060,48.39220928362911,45.49106062563686,0.3394861145742074,0.08919173041968292,0.4691779842321505
PA14_70070,185.06294352303541,178.8651849798342,0.2753675811757604,0.04914343962728809,0.5600871902418343
PA14_70080,36.11537007225112,48.90890815714047,0.015974017065391283,-0.4374842872271045,1.79658585593702
PA14_70100,61.68044776805749,54.280350522097365,0.057238371947176785,0.18438319602993442,1.2423127275400176
PA14_70110,29.476448586222848,22.01575693903888,0.019757223752643962,0.4210262394924778,1.7042740816924755
PA14_70120,74.78684945565925,79.77731178935801,0.7691320761179411,-0.09319390012045196,0.11399907631823175
PA14_70140,1270.8647589809414,1248.9716537963864,0.8698385536238749,0.025069777437749696,0.06056134712476529
PA14_70160,209.1218351912868,180.92687323860275,0.3772825762070568,0.20893699645012073,0.42333325107215203
