Geneid,dimA_dark_mean_rpm,wt_dark_mean_rpm,pvals,log2_FC,-log10_pval
PA14_37140,19.253107575051278,17.511908726406947,0.34888615560856645,0.13675497713842943,0.45731626374792594
PA14_37150,15.55479768304203,18.043625393827735,0.26332234126073006,-0.21412959635928877,0.5795122921486378
PA14_37170,22.498576280748967,20.738046187139076,0.5582298721657948,0.11755372592920799,0.25318692712785185
PA14_37190,17.743720079904588,19.160606208397805,0.4349259051179465,-0.11083468889042992,0.3615847240552432
PA14_37200,21.9836587850056,28.958725324977447,0.01847276416843611,-0.39756656792557865,1.7334681141277692
PA14_37210,300.38073994642326,320.7240608875107,0.6691278366196012,-0.09454027733460138,0.17449090250912275
PA14_37220,14.79252159600518,15.192296289476957,0.6652290040503797,-0.03847194329574198,0.1770288237573458
PA14_37250,225.80029266091512,237.60360904788834,0.6627067638916062,-0.07350939361037476,0.17867859677602219
PA14_37260,92.74914828030269,87.26735196598338,0.5615283087907912,0.08789201168315694,0.2506283444039088
PA14_37270,104.97324987903015,106.21764913440002,0.8778196000724189,-0.017001768573200394,0.05659472639801191
PA14_37290,95.01755570965359,100.13076111630653,0.4397818936418594,-0.07561925148080727,0.3567626550418505
PA14_37310,101.20050737832746,95.12164422501085,0.2739121237740878,0.08937096410747472,0.562388744775394
PA14_37320,29.805255840642463,28.15735415104206,0.30551207852566253,0.08205497894147541,0.5149716150994977
PA14_37340,7.483704985242611,9.916467031961568,0.09280606859088693,-0.4060734841834964,1.0324236243267875
PA14_37350,1.171953672097462,1.3536229771117831,0.7343671907039118,-0.20791025613933153,0.13408673433205937
PA14_37360,3.1629551445175053,2.4887398513117436,0.09685975002498019,0.34585753918057777,1.0138566561124385
PA14_37370,2.2895137630196003,3.0245826233265496,0.1417691911729571,-0.40169468004533476,0.8484181383866193
PA14_37380,6.383984708920944,8.11709079814045,0.1165267193597592,-0.3465055071128379,0.9335744803031483
PA14_37400,5.925848013857589,6.786555704066079,0.4147566930101897,-0.1956579115899768,0.3822065969517288
PA14_37410,8.828917501791402,9.503136999129213,0.6783001064850334,-0.10616725370715836,0.16857811475591436
PA14_37420,2.487061689454977,1.9984506832514153,0.27411570442430483,0.3155601789959038,0.5620660824851628
PA14_37430,2.5921638366410824,2.3406635945127925,0.5917254349704986,0.147239243924952,0.22787976242837457
PA14_37440,7.181620368110928,5.36265941399575,0.2771438118197817,0.42136069352416483,0.5572948140678228
PA14_37460,6.47997654474656,5.081615030062253,0.47754944660605103,0.3507014447056811,0.32098165386795463
PA14_37470,4.479502981235216,4.4120517859432615,0.9405516824810507,0.02188893893153299,0.026617335361191655
PA14_37490,12.611002423695561,12.011762919521834,0.8330827732333643,0.07023504616390401,0.07931184592504187
PA14_37510,5.48956881871861,4.814467493576907,0.694921037357746,0.18931656236435065,0.15806454071645043
PA14_37520,2.8286288935757145,1.991171081451242,0.33378825488116026,0.506485513863655,0.47652894905294596
PA14_37530,4.931227955144064,4.62922731465579,0.8457216232356449,0.09117551962098563,0.07277256531524016
PA14_37550,3.0236612916472403,3.176534357562261,0.8772358000560715,-0.07115706142623504,0.05688365304382318
PA14_37560,10.922936041892749,11.225813311096019,0.9202719376154757,-0.039459269449647096,0.03608382096438347
PA14_37570,33.8219133997632,34.578029585293415,0.8782918970040636,-0.03189737967401394,0.05636112396841669
PA14_37580,31.89287450440989,28.78066174513675,0.3310391031110952,0.14813436470047994,0.48012070331690365
