"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mean_numerator","mean_denominator"
"PA14_00010",10058.2089734107,-0.0085771448446997,0.128510488350295,-0.0667427612703489,0.946786491615324,0.999625714898433,10122.4606472997,10183.8837626758
"PA14_00020",17843.1781455386,-0.0433178233539715,0.121736762639457,-0.35583189839099,0.721966459041645,0.999625714898433,17538.7519439885,18073.7325849818
"PA14_00030",9443.87601831007,-0.0468831559403508,0.267269072238397,-0.175415567344553,0.860753109262811,0.999625714898433,9508.33078232591,9822.88376205008
"PA14_00050",43695.6416143535,-0.0952874655887575,0.11772649397488,-0.809396953663543,0.418286853906902,0.999625714898433,44568.675344629,47613.2409596361
"PA14_00060",1841.31863971122,-0.0392940519316915,0.121201363691826,-0.324204701455365,0.745783062908766,0.999625714898433,1740.34655902404,1789.17168565397
"PA14_00070",831.712694912223,-0.103332526831661,0.229097118098266,-0.451042456096453,0.65195894992994,0.999625714898433,804.098891669234,864.803176926587
"PA14_00080",3680.87134406033,0.0183263697690468,0.311982182967382,0.0587417191415795,0.953157829620504,0.999625714898433,4499.46329499446,4442.48008982917
"PA14_00090",12230.435769175,-0.0819587045010743,0.0942558179082569,-0.869534701622855,0.384554736053225,0.999625714898433,11593.304169167,12270.9421826313
"PA14_00100",5592.61748132826,-0.079061931120979,0.152025974978792,-0.520055412451775,0.603024954001264,0.999625714898433,5143.61354128041,5433.71368321628
"PA14_00110",1406.33153051195,0.00863960896123325,0.122963669918035,0.0702614761497623,0.943985544275459,0.999625714898433,1386.47833113111,1379.33653064506
"PA14_00120",6185.92719109288,-0.29106959161887,0.289495361918574,-1.005437840834,0.314686066356494,0.999625714898433,5898.96787408908,7218.27942661919
"PA14_00130",1036.9209125602,-0.0902394352777398,0.242120413953558,-0.372704778602638,0.709368179507479,0.999625714898433,1086.70377668957,1156.13983382318
"PA14_00140",418.154648899753,-0.118186918846464,0.165662869344063,-0.71341827721819,0.475586966489807,0.999625714898433,401.57098332185,436.246891254507
