"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mean_numerator","mean_denominator"
"PA14_13390",4697.31492562374,-0.112018580674154,0.150973492903147,-0.741975154181649,0.458102389314988,0.998762371361809,4839.33646005727,5229.03390734274
"PA14_13410",5247.77628439915,-0.0573743010828304,0.308518293733409,-0.185967257852164,0.852470437846214,0.998762371361809,5684.61900006357,5915.21181294228
"PA14_13420",2271.6453552095,0.170512185618729,0.406506111072918,0.419457865390227,0.674881541842309,0.998762371361809,2625.67917282121,2333.48198137751
"PA14_13430",1310.36033885735,0.562549890754674,0.424501953933578,1.32519976773227,0.185104902394405,0.998762371361809,1872.3712468091,1268.03541738759
"PA14_13450",100.038048533007,-0.00241747006664373,0.433692859766912,-0.00557415233431096,0.995552492944446,0.999289337818965,113.525906764,114.062530060586
"PA14_13460",209.526618854295,0.309210890300873,0.505849813836771,0.611270147468415,0.541020750680392,0.998762371361809,205.730224630045,166.312304861345
"PA14_13470",717.614489446297,0.0499270842771568,0.157067223436622,0.317870801970997,0.750582941421773,0.998762371361809,776.439797211911,749.155725257476
"PA14_13490",287.157573282393,0.0278757991181996,0.156114860998354,0.178559548654971,0.858283559428832,0.998762371361809,323.341507689564,317.003141039952
"PA14_13500",2488.6726284568,-0.118338404219171,0.170217285121497,-0.695219666643745,0.486917649258702,0.998762371361809,2623.1724810886,2846.57131634123
"PA14_13510",1346.64511600624,0.00182032507283615,0.133933701686708,0.0135912399187934,0.989156093358652,0.999234034861635,1368.3369454969,1365.30533013186
"PA14_13520",445.750508413628,-0.205499821659123,0.216362665876964,-0.949793351945392,0.342217264543171,0.998762371361809,444.69696853182,512.324172018677
"PA14_13530",311.094307198759,-0.0319746633946141,0.302381516286686,-0.10574278410688,0.915786433815408,0.998762371361809,353.082053383292,360.437085673125
"PA14_13560",190.480764066836,0.265038564444899,0.36600820822744,0.724132843163458,0.468984182998038,0.998762371361809,229.832547209426,191.070685503059
"PA14_13580",7452.00099291984,-0.421763728982836,1.04399705451998,-0.403989385943965,0.686220524312104,0.998762371361809,6801.72937161481,9111.49752070124
"PA14_13590",2627.22319930224,-0.296889039863181,1.05071971099136,-0.282557790395941,0.77751584058547,0.998762371361809,2423.831478381,2977.79365728329
"PA14_13600",4222.1216336937,-0.328782064312462,1.04482310015474,-0.314677254229704,0.753006716023791,0.998762371361809,3660.10260019153,4597.05923665594
"PA14_13610",2204.31620062717,-0.296749999095234,1.02598898284206,-0.289233124388155,0.77240298497768,0.998762371361809,1816.99694832941,2232.09375032102
"PA14_13620",1715.50999905334,-0.297353943653517,0.202681723147417,-1.46709796540087,0.142349407545973,0.998762371361809,1685.73195915626,2071.49501335359
"PA14_13630",547.614902328386,-0.215196127741198,0.483827437633999,-0.444778677277058,0.656479705091055,0.998762371361809,531.636749408718,617.408078852617
"PA14_13650",1609.93888637015,-0.212361968359278,0.173387197669276,-1.22478459317593,0.220656391382634,0.998762371361809,1633.43224887437,1892.5409545476
"PA14_13660",73.9508194656125,1.01143801239419,0.456896428218644,2.21371398401516,0.0268484603527086,0.998762371361809,102.35831569763,50.6694572398659
"PA14_13670",327.102296889519,-0.263732580777059,0.233804504029406,-1.12800470577714,0.259317931785068,0.998762371361809,286.359802258995,343.515404260862
"PA14_13680",1935.98036893058,0.0542815978248874,0.263899903639728,0.20569010096719,0.837032991509747,0.998762371361809,1932.99454959284,1861.43659831947
"PA14_13690",3212.45087673208,0.263170993080982,0.295308611713262,0.891172768562927,0.372836491032383,0.998762371361809,3132.53222725752,2610.14169558399
"PA14_13710",1799.9848235233,0.248498928764657,0.279123849271174,0.890281964129966,0.373314503077755,0.998762371361809,1850.08622151473,1557.07479488385
"PA14_13720",6980.0692581869,0.56495014897837,0.458130994868062,1.23316290603973,0.217514991676681,0.998762371361809,7196.52900021693,4864.50800108376
"PA14_13730",3331.251604125,0.657949646447685,0.594200514672025,1.10728555462603,0.268170487809351,0.998762371361809,2745.3334138842,1739.84666520623
"PA14_13740",3004.28695990528,0.619546855109345,0.413761663578086,1.49735200151626,0.134301690578867,0.998762371361809,3080.01424384456,2004.55206530985
"PA14_13750",1152.89092821322,2.65947392916465,1.31053117762374,2.0293099275874,0.0424267327781119,0.998762371361809,498.508231460605,78.8809034285364
"PA14_13770",524.132364170663,2.04111314270546,1.17159930555133,1.74215974099178,0.0814804963848339,0.998762371361809,251.692327106925,61.1493583204071
"PA14_13780",804.86537018342,0.693679470784368,0.480468409390971,1.44375667000388,0.148807434329001,0.998762371361809,646.177577227623,399.557129255756
"PA14_13800",351.732429193959,0.129420858123482,0.282721348530388,0.457768254135117,0.647118945557005,0.998762371361809,263.256151408196,241.117127627608
"PA14_13810",91.9409748217791,0.702430041525616,0.411282124853737,1.70790316203365,0.0876543123826602,0.998762371361809,85.2282851649167,52.5937209587124
"PA14_13830",104.618942203992,0.523507935153495,0.340793116691717,1.53614585950415,0.12450261095667,0.998762371361809,102.310101173931,71.010438992504
"PA14_13840",133.214886492571,0.230152435507662,0.336626765432541,0.683702126929608,0.494163280134619,0.998762371361809,110.909780662148,94.7291361429589
"PA14_13850",104.899737888045,-0.12025368407426,0.348999729388362,-0.344566697186299,0.730420145967815,0.998762371361809,81.4172873316919,88.6642644293402
"PA14_13860",239.14592010746,0.102283974436977,0.1751314549171,0.584041139185385,0.55919263426445,0.998762371361809,191.334956588323,179.112720685454
"PA14_13870",226.44086196839,-0.193062575451467,0.343510365675843,-0.562028383253077,0.574096680995758,0.998762371361809,170.741921249378,195.531805434724
"PA14_13880",3.86915927302605,0.52474965374921,0.972092604705519,0.539814469536239,0.589324987327669,0.998762371361809,4.65812092232437,3.25839711260867
"PA14_13890",214.406050083745,0.0535215650433003,0.30650401331658,0.174619459184762,0.861378657292186,0.998762371361809,181.899162490089,175.298152805866
"PA14_13900",214.206545817931,0.348183413968821,0.157087673145073,2.21649100147576,0.0266578934838024,0.998762371361809,222.681243194964,175.580782734863
"PA14_13910",61.3761751094821,0.168255649549633,0.362439324704028,0.46423121907931,0.642482096372881,0.998762371361809,62.5946339867831,55.8088108953841
"PA14_13920",28.5530832042741,0.695609666423912,0.648515814113234,1.07261789348202,0.283442593027253,0.998762371361809,34.2660270738377,21.329499320294
"PA14_13940",1971.38020585063,0.123648865474559,0.425783978515999,0.290402813899944,0.771508091237159,0.998762371361809,2311.38532256425,2121.69886815234
"PA14_13950",1772.92496701933,-0.208779902722144,0.46081003474827,-0.453071519669045,0.650497242619754,0.998762371361809,1453.99415205468,1680.5990136707
"PA14_13960",9.30126687206326,0.984978217800417,0.859550223021804,1.14592282268005,0.251827086993113,0.998762371361809,12.4852617833352,6.1398856660242
"PA14_13970",20.1494940838157,0.208035988961889,0.432639212535058,0.480853290534849,0.63062077226144,0.998762371361809,20.8400739658499,17.7699326185008
"PA14_13990",1391.93291672746,-0.0785516149263461,0.151906562659043,-0.517104814639619,0.605082992847764,0.998762371361809,1248.77499234354,1318.97609615266
"PA14_14000",587.326397660341,0.289042541048066,0.196651088120868,1.4698242649459,0.141609355532082,0.998762371361809,739.113445846954,604.493017727757
"PA14_14010",588.884732970556,-0.0855833123277009,0.162516820864347,-0.526612026204582,0.59846303882894,0.998762371361809,624.924105011754,662.29537021104
"PA14_14020",741.435897376732,-0.0723171903291594,0.151912847965695,-0.476043937675964,0.634043075891444,0.998762371361809,796.22678220564,836.556442293194
"PA14_14040",11391.5418515061,-0.013079846676111,0.162775908907409,-0.0803549294481357,0.935954972027089,0.998762371361809,12569.9693338381,12683.4882786544
"PA14_14060",6698.87810554168,-0.314178139905547,0.242878726189001,-1.29355973178591,0.195817539274171,0.998762371361809,6643.24722084065,8259.43997163324
"PA14_14080",8262.94081137475,0.295044493651298,0.220658350950633,1.33711002724437,0.181186724581336,0.998762371361809,8553.92150277306,6971.57238965007
"PA14_14100",5679.07333050164,0.0342096124690668,0.193719696072104,0.176593362279144,0.859827808276406,0.998762371361809,4981.99086941032,4865.50589124797
"PA14_14110",3574.51468209263,-0.104526287729625,0.214532231289762,-0.487228828513159,0.626096177792054,0.998762371361809,3408.57350599129,3665.24905015477
"PA14_14130",2595.92197099187,-0.0335568022182976,0.246147664403023,-0.136327932664656,0.891562042947039,0.998762371361809,2408.40183864608,2465.71048087456
"PA14_14140",2342.04820008939,0.0952363355462235,0.103248633765174,0.922398021874325,0.356321001206947,0.998762371361809,2446.73685952956,2290.00851406807
"PA14_14150",1231.42503923491,-0.337645323591738,0.347964200838272,-0.970345003245522,0.331874552204232,0.998762371361809,963.730874503622,1218.17968205917
"PA14_14160",3421.70479768869,-0.23505314122559,0.221935918512789,-1.05910364938087,0.289552578151079,0.998762371361809,2851.09021071288,3356.16440657103
"PA14_14170",5892.6257086165,0.0117062478517469,0.151014167390167,0.0775175472212625,0.938211832610411,0.998762371361809,5338.1767152106,5295.17683585883
"PA14_14200",1986.26088290871,0.00369619784116158,0.138497526781444,0.0266878256027948,0.978708723436723,0.998762371361809,1830.30544673848,1825.40486972049
"PA14_14210",1939.44887662068,-0.24205156329692,0.177156606288022,-1.36631406735909,0.171840407518311,0.998762371361809,1955.00802898303,2311.42778674984
"PA14_14220",3421.43768724656,0.0307584828750703,0.141708875285427,0.217054032876326,0.82816623638263,0.998762371361809,3487.87160584534,3413.66272634511
"PA14_14230",4887.23773820712,0.209610319945539,0.231144952068687,0.9068349452133,0.364494087277597,0.998762371361809,5110.85257928043,4419.39127352115
"PA14_14250",1413.57865426226,0.248275482413668,0.242324771077473,1.02455676037466,0.305572375761011,0.998762371361809,1519.84319855123,1279.41289456278
"PA14_14270",4162.35890173011,0.0292961869415019,0.228263025058945,0.128343987967112,0.897876755565656,0.998762371361809,3562.72130067911,3491.29370025444
"PA14_14280",387.695333488792,-0.21045329928113,0.12420015170754,-1.69446893894859,0.0901762091747788,0.998762371361809,383.588219633886,443.276564935558
"PA14_14290",1495.725549201,0.068589537181089,0.145608120418393,0.471055714365398,0.637600948984665,0.998762371361809,1395.89314995781,1331.35790191123
"PA14_14300",222.455800339974,-0.172355064792319,0.185755990730538,-0.927857368769016,0.353481560756488,0.998762371361809,217.834403610371,245.188327518185
"PA14_14310",329.855395514669,-0.135748666750761,0.326704908721414,-0.415508500567147,0.677769693603088,0.998762371361809,310.752013936915,341.551213598634
"PA14_14320",426.472925175804,0.303154491231938,0.317305935969075,0.955401260635361,0.339374816751036,0.998762371361809,376.460007988392,305.017625317792
"PA14_14330",130.47181485215,0.466412019652804,0.225124250951667,2.07179820779477,0.0382842639065981,0.998762371361809,139.57333199962,101.189767109089
"PA14_14340",724.411017137816,0.406044784215586,0.381902219260195,1.06321661341,0.287683730021604,0.998762371361809,657.625862663029,496.327658737513
"PA14_14360",3656.38241879109,0.565237624253674,0.513999532671251,1.09968509371232,0.27146935169778,0.998762371361809,3174.9815233484,2145.70569737098
"PA14_14370",2895.8253622578,-0.224907219831607,0.126117196066959,-1.78331922089512,0.0745343543037577,0.998762371361809,2979.95580775025,3481.7296861594
"PA14_14380",2361.67469186213,-0.250681630719213,0.195161456914515,-1.2844832923594,0.198972905827669,0.998762371361809,2614.75852593996,3110.08034741719
"PA14_14390",15828.6296162031,-0.241133257890532,0.223165575486899,-1.08051278681504,0.279913895849456,0.998762371361809,15703.1797380618,18559.9157151889
"PA14_14400",29.6280345269713,0.603021804296283,0.53365650643213,1.1299811714616,0.258484158366439,0.998762371361809,31.7680434070689,21.1251333411148
"PA14_14420",458.252689517891,-0.200413871220891,0.172481775230854,-1.16194230348483,0.245258901955473,0.998762371361809,370.33574725358,426.329326932472
"PA14_14430",329.084511647992,-0.622225396225142,0.231688760599851,-2.6856088945108,0.00723977788823002,0.998762371361809,232.333018594181,358.250364403223
"PA14_14440",23916.573271016,-0.0219660996945761,0.156058426679969,-0.140755614175339,0.888063008630971,0.998762371361809,25587.4449077995,25979.4707396431
"PA14_14450",910.271993207038,0.291692685117194,0.280947367903894,1.03824672675693,0.299155203577649,0.998762371361809,913.2438234309,745.989042901385
"PA14_14460",1250.74741446979,-0.0386435655822583,0.125577500321567,-0.307726825930629,0.75829020546268,0.998762371361809,1335.75773726188,1370.83125093863
"PA14_14470",15308.2664540322,-0.0794506850667649,0.190600145893828,-0.416844828182986,0.676791910740665,0.998762371361809,16338.9905754861,17263.5830690659
"PA14_14480",902.498852311633,0.0259739030777056,0.267098097876663,0.0972448073729805,0.92253198549992,0.998762371361809,775.416219364781,761.845523066523
"PA14_14490",423.831838902922,-0.0298880915844778,0.196127966288871,-0.152390768894511,0.878878737401065,0.998762371361809,359.993972308382,367.656078214784
"PA14_14500",2211.82417191403,0.0150871343222631,0.18249486097959,0.0826715571127805,0.934112701567854,0.998762371361809,2398.82302475725,2373.08514138422
"PA14_14510",3040.56489855856,-0.104427024517421,0.141947618358729,-0.73567295967949,0.461929749461149,0.998762371361809,2989.32322511539,3213.47544345969
"PA14_14520",392.377448521583,0.166061376786177,0.238774998416704,0.69547221395588,0.486759418531972,0.998762371361809,449.623352699294,400.277064603775
"PA14_14530",1212.56627352039,0.143042062848275,0.148625457809947,0.962433118498364,0.335832084185241,0.998762371361809,1141.65453730178,1033.47431095676
"PA14_14540",217.262548437597,0.0914243508025888,0.695840757705758,0.131386886712446,0.895469261624834,0.998762371361809,266.363468299408,250.033361506344
"PA14_14550",7527.60892613691,0.0457569623085912,0.647718050557718,0.070643333575762,0.943681621336439,0.998762371361809,8948.19292729122,8668.96234239774
"PA14_14560",44.9793275115856,0.138861077644911,0.382579039187807,0.362960495535001,0.716634394795791,0.998762371361809,58.8074488503868,53.441402722823
"PA14_14570",24.8834432058297,-0.088242582594633,0.633006030286086,-0.139402435952706,0.889132147544189,0.998762371361809,25.7213899810323,27.5829030717921
"PA14_14590",1572.12551653496,-0.10255461154801,0.231615638406559,-0.442779305635633,0.657925373192821,0.998762371361809,1691.10154845188,1815.63309986493
"PA14_14600",2085.62460448044,-0.144547552655635,0.248558513041579,-0.581543359295264,0.560874304296213,0.998762371361809,2158.96482027957,2386.34975463307
"PA14_14610",4286.50093290821,-0.222692698924282,0.40267842044923,-0.553028639269632,0.58024379947329,0.998762371361809,4949.8717744728,5775.93683443304
"PA14_14630",20235.8442879211,-0.170761483612799,0.234123289452889,-0.729365643255067,0.465778027988173,0.998762371361809,21635.950162468,24354.2213087802
"PA14_14650",11616.0064055265,-0.177553015294719,0.231143779313614,-0.768149659151401,0.442398277122693,0.998762371361809,11646.8640634877,13171.9937446395
"PA14_14660",6641.2911744687,0.156843355172356,0.382845485765656,0.409677953649326,0.682042204529551,0.998762371361809,6191.39042705556,5554.23091827239
"PA14_14680",2671.09577083811,0.0797816528571407,0.184419130143153,0.432610504101235,0.665297757058876,0.998762371361809,2995.94397151955,2834.16875691688
"PA14_14690",2491.37266923231,-0.114219495612212,0.22377074759924,-0.510430862110592,0.609749639970442,0.998762371361809,2363.36217459293,2558.15901807855
"PA14_14700",4454.4798807278,-0.0989198143967602,0.150910909928412,-0.655484844957102,0.512155640688532,0.998762371361809,4322.24557204494,4629.1484296861
"PA14_14710",3098.46372961381,0.615858268598015,0.692844991318739,0.888883193664733,0.374065858600304,0.998762371361809,2308.38880624651,1506.28503357633
"PA14_14730",15224.5320455445,0.0533759810447245,0.202990745404774,0.262947854781705,0.792590770934825,0.998762371361809,15012.0482296647,14466.8453231871
"PA14_14740",5662.47731992725,-0.0512469543584965,0.140943552805865,-0.363599138366292,0.716157370288021,0.998762371361809,5663.97072725637,5868.60369876247
"PA14_14750",5044.20896960602,-0.153164645799865,0.163770432395111,-0.935239918218826,0.34966467080436,0.998762371361809,4457.44798126131,4957.14614696991
"PA14_14770",3184.14700417311,0.0155358935475516,0.192605372735283,0.0806617869840224,0.935710927320318,0.998762371361809,3164.57524610587,3130.66263262417
"PA14_14780",6747.80120224843,-0.118744805317387,0.1646654029625,-0.721127833661753,0.470830867545027,0.998762371361809,6420.16995610901,6971.14367630039
"PA14_14800",1563.6681992747,0.165722072326134,0.201007359926618,0.824457733222477,0.409679522356441,0.998762371361809,1703.11873000139,1518.01764992073
"PA14_14810",1637.79412309464,-0.081689729891887,0.227587227496618,-0.358938112610475,0.719641387131815,0.998762371361809,1457.00849516904,1542.51213652971
"PA14_14820",12091.6341670639,0.084754973180383,0.301439276809634,0.28116765033877,0.778581815485242,0.998762371361809,14840.162612935,13993.1036462615
"PA14_14830",11110.8531323219,-0.210014527318155,0.225709459450283,-0.930464003722516,0.3521308932522,0.998762371361809,11323.5505595031,13097.5403378402
